1108939,8596282,0.35796549755421536
1108939,8661642,0.35786383019744655
1108939,8532675,0.35232454144217434
1108939,6388082,0.3369099080841435
1108939,8343919,0.33367767719517116
1108939,5203394,0.3297512895902206
1108939,640910,0.3265252830315692
1108939,6164667,0.32397590111847835
1108939,63291,0.32386847716748035
1108939,8055390,0.3206458782581475
1108939,1677155,0.31695312473551274
1108939,8630525,0.3152472086006874
1108939,8363174,0.31259560096864103
1108939,8596281,0.3118097876590254
1108939,8776622,0.30563909614073576
1108939,8263502,0.30528442029425257
1108939,1667520,0.3026343741450895
1108939,6225010,0.3024020632040854
1108939,7556674,0.3005860944398301
1108939,7381214,0.29919178312372513
1108939,6322431,0.29739258267254637
1108939,8629183,0.2968427754231981
1108939,980318,0.2931557778038442
1108939,8172843,0.2929518621195384
1108939,1678621,0.29287334305392315
1108939,661386,0.2884637551586381
1108939,6605469,0.28763278675882836
1108939,8550205,0.28754879754255697
1108939,820775,0.28643058256047094
1108939,6263844,0.2834092108857825
1108939,8269661,0.2823783559308895
1108939,6621964,0.28115405467575694
1108939,6564869,0.2805306767240944
1108939,6010788,0.2797365769288185
1108939,5182924,0.2757478191525383
1108939,6529622,0.27527827439266694
1108939,1622855,0.2724727672646226
1108939,157178,0.27198217901652416
1108939,6010794,0.27193286271815414
1108939,1534209,0.2717382366160356
1108939,8249882,0.27167620798918934
1108939,8164552,0.2710391502616494
1108939,63290,0.27035688276211545
1108939,1690948,0.26719486708397167
1108939,8205692,0.2671649342912217
1108939,8304914,0.2671057634518322
1108939,63293,0.2661820822189064
1108939,7371584,0.2636102424255009
1108939,5527949,0.26258055105946815
1108939,8037119,0.2624235296683997
1108939,1589122,0.259987608012086
1108939,6415059,0.25684736536998437
1108939,6077024,0.2539135809121626
1108939,6415060,0.25336736654378195
1108939,7438768,0.2529982126289258
1108939,5163859,0.25108680336841116
1108939,989877,0.25038948265410077
1108939,6219942,0.24988579042831574
1108939,8616512,0.2486137384990164
1108939,5335836,0.24560453413932842
1108939,7327286,0.2449064252067267
1108939,999885,0.24460921261279356
1108939,8754942,0.24377951761232974
1108939,7329465,0.24371172725074117
1108939,1626692,0.24225283973703882
1108939,7144974,0.2401556591434104
1108939,1445147,0.24011446606003461
1108939,6551140,0.23865726836525863
1108939,920451,0.23816313641145
1108939,1534211,0.23680561182459972
1108939,8749213,0.23650277175558415
1108939,610117,0.23615037604249828
1108939,7436939,0.23585726732945078
1108939,8406305,0.23569432746216135
1108939,7346699,0.23465676453172649
1108939,8632144,0.23437400510788012
1108939,829371,0.23296310515734234
1108939,5553629,0.22669510700969214
1108939,631428,0.22567815124409515
1108939,8202617,0.22409273175807792
1108939,5553584,0.22338798383873554
1108939,6179150,0.22019025050865426
1108939,7253653,0.21811321999813604
1108939,1569136,0.21640651297604063
1108939,917895,0.2156104371913996
1108939,7491705,0.21535970465018558
1108939,6571531,0.20901918359776767
1108939,7217246,0.20743915037607982
1108939,6347768,0.2057818694470562
1108939,978962,0.20075305249816736
1108939,5493204,0.19959359589640738
1108939,991051,0.1930363674755067
1108939,826843,0.1877374608780109
1108939,730429,0.18728347233434484
1108939,8505735,0.1844438037699418
1108939,6316877,0.1776405257268282
1108939,640911,0.17628969639126368
1108939,8362294,0.17212936780486632
1108939,7304361,0.1657965180167216
1108939,8510188,0.1587652252080402
1112389,648294,0.6271846014154105
1112389,1449007,0.5142834941986749
1112389,8451301,0.4394803700510201
1112389,3082514,0.3947678506605502
1112389,3082510,0.3777155513061022
1112389,8452814,0.3751331231701331
1112389,6221200,0.368510587269251
1112389,7417864,0.3651418168656738
1112389,7274255,0.3493131068044589
1112389,735949,0.33310231062926576
1112389,1722347,0.3329997771850432
1112389,6042406,0.32187538103579066
1112389,8204295,0.31567540424823654
1112389,8059119,0.3141339828917381
1112389,5486122,0.3029836016325544
1112389,6688532,0.30204542391782513
1112389,8097869,0.29268113085660485
1112389,8061459,0.28964352636000995
1112389,6199119,0.2843077393640645
1112389,8451303,0.2819200438718276
1112389,8060371,0.2688966427562748
1112389,1422900,0.2588097357870901
1112389,8060368,0.18778242068633635
1112389,5992574,0.17900541618684143
1112389,8501535,0.1734041322644266
1112389,1422897,0.1619402070980839
1112389,8429763,0.1614012242980947
1112389,8258542,0.15781176997225307
1112389,6199118,0.14616047896599685
1112389,8060367,0.14421679851269342
1112389,5372946,0.13437207067069573
1112389,7558111,0.13325377783082265
1112389,5486123,0.13275225126895615
1112389,902455,0.11669562345896405
1112389,1423458,0.11441021039837285
1112389,8705782,0.10508996376592547
1112389,6128824,0.09365736085006209
1112389,1761071,0.08146598863993539
1112389,8425082,0.08121336436260013
1112389,8138750,0.07319302504795926
1112389,6592812,0.0690080750915624
1112389,6064419,0.06663294411486742
1112389,6064420,0.06481952585882746
1112389,5356573,0.05855722224418973
1112389,1690911,0.05719605398420039
1112389,814747,0.05624669693437919
1112389,7463271,0.0509954835588858
1112389,877353,0.048957140737751675
1112389,1437678,0.04291939188301765
1112389,8178506,0.04264531415179014
1112389,1521558,0.0410129231523009
1112389,5382198,0.012292317803377589
1112389,1745424,0.007524203921524602
1112389,5340373,0.007387262917867926
1112389,1429212,0.0066496905951346965
1112389,5222234,0.005788782955194004
1112389,7195768,0.005003134759225759
1112389,8363366,0.004614542549384621
1112389,3146289,0.004527738253256538
1112389,3146293,0.0042702019476877975
1112389,6665685,0.0041973779637383335
1112389,1423127,0.004133324214025226
1112389,5984843,0.004081113289303451
1112389,8141288,0.004067923525133462
1112389,5984846,0.003957126473019256
1112389,7567075,0.003925655352362233
